TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES","VARIATION 3 TYPE","VARIATION 3 NAME","VARIATION 3 VALUES",SKU
"Grandma Beads, Silicone Focal Beads, Mimi Focal Beads, Family Focal Beads, DIY Craft Beads for Pens, Lanyard Beads, Mothers Day Gift Idea","Grandma Beads, Silicone Focal Beads, Mimi Focal Beads, Family Focal Beads, DIY Craft Beads for Pens, Lanyard Beads, Mothers Day Gift Idea

Double Sided 

Material: Silicone
Quantity: 1 or 5 Beads

🧼 Easily cleaned with soap and water.

Pictures are for reference only.

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,19,"Silicone_Focal_Beads,Grandma_Beads,Mimi_Focal_Beads,Family_Focal_Beads,Lanyard_Beads,Mothers_Day_Gift,DIY_Craft_Beads,beads_for_pens,badge_reel_beads,small_beads,keychain_beads,loose_beads,word_saying_beads",Silicone,https://i.etsystatic.com/20737808/r/il/f17835/6763799169/il_fullxfull.6763799169_jehz.jpg,https://i.etsystatic.com/20737808/r/il/5f2679/6763799447/il_fullxfull.6763799447_9jgr.jpg,https://i.etsystatic.com/20737808/r/il/dc9502/6763799585/il_fullxfull.6763799585_glau.jpg,https://i.etsystatic.com/20737808/r/il/aa0033/6763803279/il_fullxfull.6763803279_2oi7.jpg,https://i.etsystatic.com/20737808/r/il/5d16b4/6763803185/il_fullxfull.6763803185_68lh.jpg,https://i.etsystatic.com/20737808/r/il/4eeb66/6763804473/il_fullxfull.6763804473_oqv0.jpg,https://i.etsystatic.com/20737808/r/il/af5923/6127209546/il_fullxfull.6127209546_8ym9.jpg,https://i.etsystatic.com/20737808/r/il/c81ff1/6175312581/il_fullxfull.6175312581_ntx8.jpg,https://i.etsystatic.com/20737808/r/il/5272b3/6127213624/il_fullxfull.6127213624_qtn0.jpg,https://i.etsystatic.com/20737808/r/il/fd3c47/6376801070/il_fullxfull.6376801070_247q.jpg,"Custom Property",Color,"Pink,White","Custom Property","How Many Beads?","1 Bead,5 Beads",,,,"FOC-FAM-BSTMIMI-WHT-1PK,FOC-FAM-BSTMIMI-WHT-5PK,FOC-FAM-BSTMIMI-PNK-1PK,FOC-FAM-BSTMIMI-PNK-5PK"
"Ugly Sweater Beads, Silicone Focal Bead, Christmas Beads, Gingerbread Beads, DIY Craft Beads for Beaded Pens, Bead Supplies","Ugly Sweater Beads, Silicone Focal Bead, Christmas Beads, Gingerbread Beads, DIY Craft Beads for Beaded Pens, Bead Supplies

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads

🧼 Easily cleaned with soap and water. 

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting and batches. 

💥WARNING💥 Choking Hazard. Please keep away from children.",1.45,USD,14,"Silicone_Focal_Beads,Christmas_Beads,ugly_sweater_beads,green_red_beads,diy_craft_beads,beads_for_pens,cup_charm_Accessory,party_favor_ideas,lanyard_beads,badge_reel_beads,loose_beads,small_beads,stocking_stuffer",Silicone,https://i.etsystatic.com/20737808/r/il/c2d995/7421995257/il_fullxfull.7421995257_hhya.jpg,https://i.etsystatic.com/20737808/r/il/8baf37/6893371665/il_fullxfull.6893371665_1uby.jpg,https://i.etsystatic.com/20737808/r/il/ec0bbd/7374075398/il_fullxfull.7374075398_gymd.jpg,https://i.etsystatic.com/20737808/r/il/0c27cf/7374075412/il_fullxfull.7374075412_qxri.jpg,https://i.etsystatic.com/20737808/r/il/dcbebc/7421995529/il_fullxfull.7421995529_2c7s.jpg,https://i.etsystatic.com/20737808/r/il/7be3c5/7374075542/il_fullxfull.7374075542_72bj.jpg,https://i.etsystatic.com/20737808/r/il/6c84c2/7421995439/il_fullxfull.7421995439_cg60.jpg,https://i.etsystatic.com/20737808/r/il/061903/6845394514/il_fullxfull.6845394514_bcqh.jpg,https://i.etsystatic.com/20737808/r/il/e32ee1/6845394568/il_fullxfull.6845394568_j5vh.jpg,https://i.etsystatic.com/20737808/r/il/95bb18/6893371415/il_fullxfull.6893371415_rabg.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads","Custom Property","Bead Style","Gingerbread,Christmas Tree",,,,"FOC-XMS-GNGRSWTR-1PK,FOC-XMS-GNGRSWTR-5PK,FOC-XMS-TREESWTR-5PK,FOC-XMS-TREESWTR-1PK"
"Acrylic Attachment Piece, Acrylic Charm, Flatback Extender, Craft Embellishments, Beaded Pen Attachment, Charm Accessory, DIY Craft Supplies","IMPORTANT – Please Read Before Ordering

All acrylic pieces arrive with a protective film on BOTH sides to prevent scratches during shipping.

This film may appear cloudy, scratched, or partially peeling — this is normal.

✨ You MUST remove the film before use to reveal the clear, finished acrylic.

We recommend using a small pointed tool (like a pin or tweezers) to gently lift and peel the film from each side.

Orders may not be canceled due to protective film, as this is part of the product design and not a defect.

Approximately .75"" Wide 

Pictures are for references only. All additional items shown in the pictures and/or video such as flatbacks are sold separately.

Flatbacks can be found here: https://beaddifferentco.etsy.com?section_id=55409281",1.25,USD,45,"Acrylic_Flatback,Craft_Embellishments,Acrylic_Charm,DIY_Fridge_Magnet,Charms_Attachment,Badge_reel_Accessory,Pendent_charm,Hair_bow_centers,Tumbler_toppers,Keychain_supplies,Resin_flatback_charm,charm_accessory,DIY_craft_supplies",Acrylic,https://i.etsystatic.com/20737808/r/il/f04fa7/7215745479/il_fullxfull.7215745479_5cz2.jpg,https://i.etsystatic.com/20737808/r/il/3878db/7167758738/il_fullxfull.7167758738_mkdb.jpg,https://i.etsystatic.com/20737808/r/il/eef9aa/7167759228/il_fullxfull.7167759228_jkop.jpg,https://i.etsystatic.com/20737808/r/il/95a6cc/7167758912/il_fullxfull.7167758912_2hvp.jpg,https://i.etsystatic.com/20737808/r/il/0d4a6e/7215745451/il_fullxfull.7215745451_kzos.jpg,https://i.etsystatic.com/20737808/r/il/d9087d/7215745419/il_fullxfull.7215745419_agqt.jpg,https://i.etsystatic.com/20737808/r/il/9d9543/7215745277/il_fullxfull.7215745277_p3p1.jpg,https://i.etsystatic.com/20737808/r/il/5275d5/7165432428/il_fullxfull.7165432428_2q9k.jpg,https://i.etsystatic.com/20737808/r/il/a264f3/7167762608/il_fullxfull.7167762608_djo8.jpg,https://i.etsystatic.com/20737808/r/il/090002/7167762640/il_fullxfull.7167762640_dakj.jpg,"Custom Property","How Many Acrylic Pieces?","5 pc,10 pc,20 pc,50 pc","Custom Property","I understand film must be removed",Yes,,,,"ACC-ACRPCS-20PK,ACC-ACRPCS-50PK,ACC-ACRPCS-5PK,ACC-ACRPCS-10PK"
"Medical 3D Silicone Focal Beads, Nurse Badge Reel Beads, Chill Pill, Rx Bottle, Blood Bag, Thermometer, Healthcare DIY Craft Beads","Create standout medical-themed crafts with this fun collection of 3D silicone focal beads! Perfect for nurses, pharmacy techs, and healthcare workers, these detailed designs add personality and creativity to any project.

Choose your favorite style or grab the full set for the ultimate variety!

✨ Available Designs:
• Thermometer
• Blood Bag
• Prescription Rx Bottle
• Medical Symbol (Caduceus)
• Pill Capsule on Bandage

✨ Mix Set Option:
Select “Mix Set (1 of Each)” to receive 1 of all 5 designs — perfect for bundle creations and variety packs!

✨ Details:
• Approx. size: ~1""–1.25""
• Material: High-quality silicone (soft & durable)
• Style: 3D raised design
• Sold as: 1 piece or 5 pack per style

💡 Perfect for:
• Nurse badge reels
• Pharmacy tech accessories
• Medical field gifts
• DIY pens, keychains & crafts

These beads bring the perfect mix of medical + fun — from practical healthcare designs to a little humor with the “chill pill” 😏",1.5,USD,79,"medical_bead,nurse_bead,chill_pill_bead,rx_bottle_bead,blood_bag_bead,thermometer_bead,caduceus_bead,badge_reel_bead,nurse_gift_idea,pharmacy_bead,healthcare_bead,silicone_focal,3d_focal_bead",Silicone,https://i.etsystatic.com/20737808/r/il/d094df/7870791839/il_fullxfull.7870791839_gabk.jpg,https://i.etsystatic.com/20737808/r/il/f0e12c/7870791991/il_fullxfull.7870791991_2ivh.jpg,https://i.etsystatic.com/20737808/r/il/2a9448/7870791985/il_fullxfull.7870791985_72eb.jpg,https://i.etsystatic.com/20737808/r/il/4d60b5/7870791935/il_fullxfull.7870791935_c4dn.jpg,https://i.etsystatic.com/20737808/r/il/d4144a/7822843354/il_fullxfull.7822843354_rm5v.jpg,https://i.etsystatic.com/20737808/r/il/7f586f/7822843440/il_fullxfull.7822843440_9uvx.jpg,https://i.etsystatic.com/20737808/r/il/8fea2b/7870791923/il_fullxfull.7870791923_b42m.jpg,https://i.etsystatic.com/20737808/r/il/2487da/7870791941/il_fullxfull.7870791941_gksh.jpg,https://i.etsystatic.com/20737808/r/il/0dec4b/7822843456/il_fullxfull.7822843456_18a4.jpg,https://i.etsystatic.com/20737808/r/il/c5220d/6423911063/il_fullxfull.6423911063_pwhj.jpg,"Custom Property","Bead Style","Thermometer,Blood Bag,RX Bottle,Medical Symbol,Pill Capsule,Mix Set (1 of each)","Custom Property","How Many Beads?","1 Single Bead,5 Beads",,,,"FOC-3D-RXBTTLE-5PK,FOC-3D-MDCLSYMBL-1PK,FOC-3D-MDCLSYMBL-5PK,FOC-OCC-PLLCPSL-1PK,FOC-OCC-PLLCPSL-5PK,FOC-3D-THRMTR-1PK,FOC-3D-THRMTR-5PK,FOC-3D-BLDBG-1PK,FOC-3D-BLDBG-5PK,FOC-3D-RXBTTLE-1PK,FOC-3D-MDCLMIX"
"20mm Beads, Brown Rhinestone Beads, Spacer Beads, Bubblegum Beads, Resin Beads, Beading Supply, Chunky Beads, Acrylic Beads, Cup Charm Beads","20mm Beads, Brown Rhinestone Beads, Spacer Beads, Bubblegum Beads, Resin Beads, Beading Supply, Chunky Beads, Acrylic Beads, Cup Charm Beads

Color: Brown
Quantity: 2, 5 or 10 beads
Style: Rhinestone
Size: 20mm
Material: Plastic and Resin 

✔️ Tested and suitable for our beaded pens and keychains. Does NOT fit on our wine stoppers or cup wires. 

🎨 Colors may vary slightly based on computer monitor settings, photography settings, and batches. 

Disclaimer: The holes may have blockage due to how the beads are manufactured. The blockage can easily be removed by inserting a sharp tool to clear it out.

⚠️ WARNING ⚠️ Keep out of the reach of children. This product is not intended for children. Choking hazard. This is not a food item.",0.99,USD,16,"Spacer_Beads,Resin_Beads,Chunky_Beads,Acrylic_Beads,Beads_for_Pens,Bubblegum_Bead,loose_beads,keychain_beads,beading_supplies,20mm_beads,cup_charm_beads,brown_beads,Rhinestone_beads","Plastic & resin",https://i.etsystatic.com/20737808/r/il/7e761e/7031620028/il_fullxfull.7031620028_c32m.jpg,https://i.etsystatic.com/20737808/r/il/bd8788/7031619828/il_fullxfull.7031619828_bfyp.jpg,https://i.etsystatic.com/20737808/r/il/203ab4/7031619686/il_fullxfull.7031619686_stap.jpg,https://i.etsystatic.com/20737808/r/il/ffa7cd/7021237819/il_fullxfull.7021237819_5n1v.jpg,https://i.etsystatic.com/20737808/r/il/4c3ffd/7079594045/il_fullxfull.7079594045_7jp4.jpg,https://i.etsystatic.com/20737808/r/il/a59e99/7021248909/il_fullxfull.7021248909_t771.jpg,https://i.etsystatic.com/20737808/r/il/a91afb/7021238657/il_fullxfull.7021238657_o078.jpg,https://i.etsystatic.com/20737808/r/il/37c9e6/7021238661/il_fullxfull.7021238661_nukc.jpg,https://i.etsystatic.com/20737808/r/il/0f9540/6973256048/il_fullxfull.6973256048_3kjj.jpg,https://i.etsystatic.com/20737808/r/il/2c1a57/7021238673/il_fullxfull.7021238673_ny6g.jpg,"Custom Property","How Many Beads?","2 Beads,5 Beads,10 Beads",,,,,,,"RHNST-BRN-20MM-2PK,RHNST-BRN-20MM-5PK,RHNST-BRN-20MM-10PK"
"20mm Beads, Black Rhinestone Beads, Spacer Beads, Bubblegum Beads, Resin Beads, Beading Supply, Chunky Beads, Acrylic Beads, Cup Charm Beads","20mm Beads, Black Rhinestone Beads, Spacer Beads, Bubblegum Beads, Resin Beads, Beading Supply, Chunky Beads, Acrylic Beads, Cup Charm Beads

Color: Black
Quantity: 2, 5 or 10 beads
Style: Rhinestone
Size: 20mm
Material: Plastic and Resin 

✔️ Tested and suitable for our beaded pens and keychains. Does NOT fit on our wine stoppers or cup wires. 

🎨 Colors may vary slightly based on computer monitor settings, photography settings, and batches. 

Disclaimer: The holes may have blockage due to how the beads are manufactured. The blockage can easily be removed by inserting a sharp tool to clear it out.

⚠️ WARNING ⚠️ Keep out of the reach of children. This product is not intended for children. Choking hazard. This is not a food item.",0.99,USD,42,"Spacer_Beads,Resin_Beads,Chunky_Beads,Acrylic_Beads,Beads_for_Pens,Bubblegum_Bead,Black_sparkle_beads,loose_beads,Lanyard_beads,keychain_beads,beading_supplies,20mm_beads,cup_charm_beads","Plastic & resin",https://i.etsystatic.com/20737808/r/il/f5a72f/7021257551/il_fullxfull.7021257551_mr8g.jpg,https://i.etsystatic.com/20737808/r/il/d1d767/7021257521/il_fullxfull.7021257521_jj33.jpg,https://i.etsystatic.com/20737808/r/il/ffa7cd/7021237819/il_fullxfull.7021237819_5n1v.jpg,https://i.etsystatic.com/20737808/r/il/c10979/7021237853/il_fullxfull.7021237853_t7x3.jpg,https://i.etsystatic.com/20737808/r/il/6c6a63/7021237827/il_fullxfull.7021237827_md0l.jpg,https://i.etsystatic.com/20737808/r/il/a59e99/7021248909/il_fullxfull.7021248909_t771.jpg,https://i.etsystatic.com/20737808/r/il/a91afb/7021238657/il_fullxfull.7021238657_o078.jpg,https://i.etsystatic.com/20737808/r/il/37c9e6/7021238661/il_fullxfull.7021238661_nukc.jpg,https://i.etsystatic.com/20737808/r/il/0f9540/6973256048/il_fullxfull.6973256048_3kjj.jpg,https://i.etsystatic.com/20737808/r/il/2c1a57/7021238673/il_fullxfull.7021238673_ny6g.jpg,"Custom Property","How Many Beads?","2 Beads,5 Beads,10 Beads",,,,,,,"RHNST-BLK-20MM-10PK,RHNST-BLK-20MM-5PK,RHNST-BLK-20MM-2PK"
"Pumpkin Spice Bead, Silicone Focal Beads, DIY Craft Beads for Pens, Coffee Lovers Focal, Fall Drink Bead, Latte Beads, Cup Charm Accessories","Pumpkin Spice Bead, Silicone Focal Beads, DIY Craft Beads for Pens, Coffee Lovers Focal, Fall Drink Bead, Latte Beads, Cup Charm Accessories

Material: Silicone
Quantity: 1 or 5 Beads

Easily cleaned with soap and water.

Notes:

Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. These beads are not recommended for children. Use caution.",1.45,USD,24,"beads_in_bulk,coffee_lovers_bead,focals_for_pens,fall_drink_beads,pumpkin_spice_bead,DIY_Craft_beads,beads_for_pens,coffee_beads,silicone_focal_beads,beads_for_keychains,cup_charm_accessory,badge_reel_beads,lanyard_beads",Silicone,https://i.etsystatic.com/20737808/r/il/ffa178/6765792132/il_fullxfull.6765792132_2gkz.jpg,https://i.etsystatic.com/20737808/r/il/557554/6765794968/il_fullxfull.6765794968_819o.jpg,https://i.etsystatic.com/20737808/r/il/b2642d/6298528095/il_fullxfull.6298528095_dhjg.jpg,https://i.etsystatic.com/20737808/r/il/8f6c3b/6298538925/il_fullxfull.6298538925_8ypd.jpg,https://i.etsystatic.com/20737808/r/il/5a780b/6298528459/il_fullxfull.6298528459_seug.jpg,https://i.etsystatic.com/20737808/r/il/03bc76/6250477030/il_fullxfull.6250477030_sj1m.jpg,https://i.etsystatic.com/20737808/r/il/7be215/6298528753/il_fullxfull.6298528753_1s27.jpg,https://i.etsystatic.com/20737808/r/il/66569d/6247557648/il_fullxfull.6247557648_4v7d.jpg,https://i.etsystatic.com/20737808/r/il/626c8a/6247556274/il_fullxfull.6247556274_q5i2.jpg,https://i.etsystatic.com/20737808/r/il/d83958/6765795048/il_fullxfull.6765795048_pezg.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads",,,,,,,"FOC-FOD-PMPKNSPC-1PK,FOC-FOD-PMPKNSPC-5PK"
"Medicine Focal Silicone Beads, Cute Focal Beads, Happy Pills Focal Beads, Hospital Beads, Crafting Bead for Beaded Pens and Bracelets","Medicine Focal Silicone Beads, Cute Focal Beads, Happy Pills Focal Beads, Hospital Beads, Crafting Bead for Beaded Pens and Bracelets

Double Sided

Material: Silicone
Quantity: 1pc

🧼 Easily cleaned with soap and water.

Pictures are for reference only. 

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,3,"Silicone_Focal_Beads,DIY_crafting_beads,medicine_focal_beads,beads_in_bulk,beads_for_pens,lanyard_beads,keychain_beads,medical_focal_beads,happy_pill_beads,orange_beads,hospital_focal_beads,pill_bottle_bead,badge_real_Beads",Silicone,https://i.etsystatic.com/20737808/r/il/cd3d7f/6460181615/il_fullxfull.6460181615_d287.jpg,https://i.etsystatic.com/20737808/r/il/70a5b2/6670204094/il_fullxfull.6670204094_hswx.jpg,https://i.etsystatic.com/20737808/r/il/49ee15/6460150491/il_fullxfull.6460150491_xag0.jpg,https://i.etsystatic.com/20737808/r/il/c4170b/6460150697/il_fullxfull.6460150697_1xbb.jpg,https://i.etsystatic.com/20737808/r/il/a6d853/6460151011/il_fullxfull.6460151011_4yfd.jpg,https://i.etsystatic.com/20737808/r/il/380e73/6412056180/il_fullxfull.6412056180_mv3g.jpg,https://i.etsystatic.com/20737808/r/il/0b0378/6412056780/il_fullxfull.6412056780_d58k.jpg,https://i.etsystatic.com/20737808/r/il/8b45a2/4581329214/il_fullxfull.4581329214_fl1j.jpg,https://i.etsystatic.com/20737808/r/il/04f9d0/6460183581/il_fullxfull.6460183581_t12q.jpg,https://i.etsystatic.com/20737808/r/il/1c3c38/6412088414/il_fullxfull.6412088414_a9wj.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads",,,,,,,"FOC-OCC-PLLBTTLE-1PK,FOC-OCC-PLLBTTLE-5PK"
"20mm Beads, White Rhinestone Beads, Spacer Beads, Bubblegum Beads, Resin Beads, Beading Supply, Chunky Beads, Acrylic Beads, Cup Charm Beads","20mm Beads, White Rhinestone Beads, Spacer Beads, Bubblegum Beads, Resin Beads, Beading Supply, Chunky Beads, Acrylic Beads, Cup Charm Beads

Color: White
Quantity: 2, 5 or 10 beads
Style: Rhinestone
Size: 20mm
Material: Plastic and Resin 

✔️ Tested and suitable for our beaded pens and keychains. Does NOT fit on our wine stoppers or cup wires. 

🎨 Colors may vary slightly based on computer monitor settings, photography settings, and batches. 

Disclaimer: The holes may have blockage due to how the beads are manufactured. The blockage can easily be removed by inserting a sharp tool to clear it out.

⚠️ WARNING ⚠️ Keep out of the reach of children. This product is not intended for children. Choking hazard. This is not a food item.",0.99,USD,17,"Spacer_Beads,Resin_Beads,Chunky_Beads,Acrylic_Beads,Beads_for_Pens,Bubblegum_Bead,loose_beads,keychain_beads,beading_supplies,20mm_beads,cup_charm_beads,Rhinestone_beads,white_beads","Plastic & resin",https://i.etsystatic.com/20737808/r/il/66cbe8/7079538247/il_fullxfull.7079538247_s9oz.jpg,https://i.etsystatic.com/20737808/r/il/cb38aa/7031563664/il_fullxfull.7031563664_ayl6.jpg,https://i.etsystatic.com/20737808/r/il/bc5bcc/7031562770/il_fullxfull.7031562770_4zrq.jpg,https://i.etsystatic.com/20737808/r/il/ffa7cd/7021237819/il_fullxfull.7021237819_5n1v.jpg,https://i.etsystatic.com/20737808/r/il/13b8cb/7031562534/il_fullxfull.7031562534_nzs6.jpg,https://i.etsystatic.com/20737808/r/il/a59e99/7021248909/il_fullxfull.7021248909_t771.jpg,https://i.etsystatic.com/20737808/r/il/a91afb/7021238657/il_fullxfull.7021238657_o078.jpg,https://i.etsystatic.com/20737808/r/il/37c9e6/7021238661/il_fullxfull.7021238661_nukc.jpg,https://i.etsystatic.com/20737808/r/il/0f9540/6973256048/il_fullxfull.6973256048_3kjj.jpg,https://i.etsystatic.com/20737808/r/il/2c1a57/7021238673/il_fullxfull.7021238673_ny6g.jpg,"Custom Property","How Many Beads?","2 Beads,5 Beads,10 Beads",,,,,,,"RHNST-WHT-20MM-10PK,RHNST-WHT-20MM-2PK,RHNST-WHT-20MM-5"
"20mm Beads, Red Rhinestone Beads, Spacer Beads, Bubblegum Beads, Resin Beads, Beading Supply, Chunky Beads, Acrylic Beads, Cup Charm Bead","20mm Beads, Red Rhinestone Beads, Spacer Beads, Bubblegum Beads, Resin Beads, Beading Supply, Chunky Beads, Acrylic Beads, Cup Charm Beads

Color: Red
Quantity: 2, 5 or 10 beads
Style: Rhinestone
Size: 20mm
Material: Plastic and Resin 

✔️ Tested and suitable for our beaded pens and keychains. Does NOT fit on our wine stoppers or cup wires. 

🎨 Colors may vary slightly based on computer monitor settings, photography settings, and batches. 

Disclaimer: The holes may have blockage due to how the beads are manufactured. The blockage can easily be removed by inserting a sharp tool to clear it out.

⚠️ WARNING ⚠️ Keep out of the reach of children. This product is not intended for children. Choking hazard. This is not a food item.",0.99,USD,11,"Spacer_Beads,Resin_Beads,Chunky_Beads,Acrylic_Beads,Beads_for_Pens,Bubblegum_Bead,loose_beads,Lanyard_beads,keychain_beads,beading_supplies,20mm_beads,cup_charm_beads,red_beads","Plastic & resin",https://i.etsystatic.com/20737808/r/il/c05d70/7021301071/il_fullxfull.7021301071_8xod.jpg,https://i.etsystatic.com/20737808/r/il/525788/7021300957/il_fullxfull.7021300957_8tsf.jpg,https://i.etsystatic.com/20737808/r/il/ffa7cd/7021237819/il_fullxfull.7021237819_5n1v.jpg,https://i.etsystatic.com/20737808/r/il/c10979/7021237853/il_fullxfull.7021237853_t7x3.jpg,https://i.etsystatic.com/20737808/r/il/6c6a63/7021237827/il_fullxfull.7021237827_md0l.jpg,https://i.etsystatic.com/20737808/r/il/a59e99/7021248909/il_fullxfull.7021248909_t771.jpg,https://i.etsystatic.com/20737808/r/il/a91afb/7021238657/il_fullxfull.7021238657_o078.jpg,https://i.etsystatic.com/20737808/r/il/37c9e6/7021238661/il_fullxfull.7021238661_nukc.jpg,https://i.etsystatic.com/20737808/r/il/0f9540/6973256048/il_fullxfull.6973256048_3kjj.jpg,https://i.etsystatic.com/20737808/r/il/2c1a57/7021238673/il_fullxfull.7021238673_ny6g.jpg,"Custom Property","How Many Beads?","2 Beads,5 Beads,10 Beads",,,,,,,"RHNST-RED-20MM-2PK,RHNST-RED-20MM-5PK,RHNST-RED-20MM-10PK"
"3D Bead, Pot Bead, Plant Bead, Silicone Focal Beads, Succulent Beads, DIY Craft Beads for Pen, Lanyard Bead, Beads for Keychain, Garden Bead","3D Beads, Pot Beads, Plant Beads, Silicone Focal Beads, Succulent Beads, DIY Craft Beads for Pens, Lanyard Beads, Beads for Keychains

Material: Silicone
Quantity: 1 or 5 beads
Style: 3D. Brown, Black, or White Base. Choose from the drop down menu.

🧼 Easily cleaned with soap and water.

Pictures are for reference only.

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.5,USD,32,"beads_in_bulk,3D_beads_in_bulk,succulent_beads,beads_for_pens,loose_beads,plant_beads,pot_beads,garden_beads,small_beads,silicone_focal_beads,keychain_beads,badge_reel_beads,lanyard_beads",Silicone,https://i.etsystatic.com/20737808/r/il/1c6280/6810894955/il_fullxfull.6810894955_12sp.jpg,https://i.etsystatic.com/20737808/r/il/888fa7/6810913959/il_fullxfull.6810913959_9636.jpg,https://i.etsystatic.com/20737808/r/il/1ca461/6810895005/il_fullxfull.6810895005_h0a6.jpg,https://i.etsystatic.com/20737808/r/il/ed9284/6762880092/il_fullxfull.6762880092_ds26.jpg,https://i.etsystatic.com/20737808/r/il/aa02d1/6762880048/il_fullxfull.6762880048_nf21.jpg,https://i.etsystatic.com/20737808/r/il/babf00/6810895129/il_fullxfull.6810895129_n1n0.jpg,https://i.etsystatic.com/20737808/r/il/d66a73/6810895949/il_fullxfull.6810895949_aj2t.jpg,https://i.etsystatic.com/20737808/r/il/0bddb0/6810913703/il_fullxfull.6810913703_c946.jpg,https://i.etsystatic.com/20737808/r/il/ee25a3/6410524509/il_fullxfull.6410524509_g8f5.jpg,https://i.etsystatic.com/20737808/r/il/659a3f/6362443202/il_fullxfull.6362443202_q05u.jpg,"Custom Property","How Many?","1 Bead,5 Beads","Custom Property","Base Color","White,Black,Brown",,,,"FOC-SPR-BLK-PLNT-1PK,FOC-SPR-BRN-PLNT-5PK,FOC-SPR-WHT-PLNT-1PK,FOC-SPR-BRN-PLNT-1PK,FOC-SPR-WHT-PLNT-5PK,FOC-SPR-BLK-PLNT-5PK"
"Acrylic Flatback, Deer Charm, DIY Badge Reel Attachment, Craft Embellishments, Cabochons, Acrylic Charm, DIY Keychain Supplies, Animal Charm","Acrylic Flatback, Deer Charm, DIY Badge Reel Attachment, Craft Embellishments, Cabochons, Acrylic Charm, DIY Keychain Supplies, Animal Charm

One Side Design
Flat Back, No holes

Approximately 2"" Wide 

Perfect for any DIY craft project such as badge reels (most common), magnets, and Beaded Pens. Please reference our pictures for a how to guide. 

Pictures are for references only. All additional items shown in the pictures and/or video such as magnets, Velcro, or acrylic extender piece are sold separately.

Attachment extender piece can be found here: https://beaddifferentco.etsy.com/listing/4363139852",1.25,USD,26,"Acrylic_Flatback,Craft_Embellishments,Acrylic_Charm,DIY_Fridge_Magnet,Charms_Attachment,Badge_reel_Accessory,Cabochon_charm,Pendent_charm,Hair_bow_centers,Tumbler_toppers,Keychain_supplies,Resin_flatback_charm,cute_deer_Charm",Acrylic,https://i.etsystatic.com/20737808/r/il/f79518/7232145249/il_fullxfull.7232145249_u7cf.jpg,https://i.etsystatic.com/20737808/r/il/72acc1/7184160376/il_fullxfull.7184160376_921z.jpg,https://i.etsystatic.com/20737808/r/il/a01e05/7232144493/il_fullxfull.7232144493_n4c0.jpg,https://i.etsystatic.com/20737808/r/il/1141d1/7213420161/il_fullxfull.7213420161_2wst.jpg,https://i.etsystatic.com/20737808/r/il/09dab8/7213420017/il_fullxfull.7213420017_n4gl.jpg,https://i.etsystatic.com/20737808/r/il/752fbc/7213420099/il_fullxfull.7213420099_h0i5.jpg,https://i.etsystatic.com/20737808/r/il/234868/7165431318/il_fullxfull.7165431318_147r.jpg,https://i.etsystatic.com/20737808/r/il/5b2814/7165431370/il_fullxfull.7165431370_fgfk.jpg,https://i.etsystatic.com/20737808/r/il/2a91ee/7213419905/il_fullxfull.7213419905_oolt.jpg,https://i.etsystatic.com/20737808/r/il/5275d5/7165432428/il_fullxfull.7165432428_2q9k.jpg,"Custom Property","How Many Flatbacks?","1 pc,5 pc",,,,,,,"FLB-DEER-1PK,FLB-DEER-5PK"
